ItemId	PromptId	Score1	AnswerText
6_15681	6	0	Cells are the basic unit of all living things. Cells have numerous functions such as fighting off infections when they enter out body. They also transport information all over our body. They let the rest of our bodies know what they're suppose to do. Cells also keep us living and breathing.
6_15682	6	0	they use movement.
6_15683	6	0	Cells carry information to other cells. Cells push out unwanted or unnecessary materials from the body.Cells created other cells.
6_15684	6	0	Everything that leavess or enters the cell goes through pore membranes.Photosynthesis helps give nutrients to plants by absorbing light and carbon dioxide and makes sugar for the plant.
6_15685	6	1	Diffusion, allows the flow to be controled. Osmosis lets water in while the surface area decreases.
6_15686	6	0	the cell membrain only let certain stuff in to the nucleus.
6_15687	6	0	Three processes are1.tRNA2.mRNA3.rRNA
6_15688	6	2	Passive transport-transport that requires no energy and uses transport protiensfacilitaed diffusion- type of passive transport, movement of particles from high concentration to lower concentrationactive transport- trnasport that requires enery and uses transport protiens
6_15689	6	0	1) send signals to nerves2) Move itself places3) Make whole groups of cells
6_15690	6	0	isotonichypotonichypertonic
6_15691	6	0	Flagellum,tail, and the body
6_15692	6	1	Cells use diffusion to get materials through the cell membrane. They also use osmosis to get water in and out of the cell. Some also use facilitated diffusion which uses energy to move things.
6_15693	6	0	Cell DivitionCell ReproductionCell Movement
6_15694	6	0	There are certain cell organelles that controll what goes in and out of the cell. Also substances are moved in and out of the cell by diffusion. Another way is cells are able to controll how much of sometimes goes in or out of the cell
6_15695	6	0	Cells are the primary block in life and are responsible for for the many complex things that we do . Cells make tissue that make organs that make organ systems .
6_15696	6	0	Diffusion, meioses.
6_15697	6	0	They use Flagelates, pseudopods, or cilia.
6_15698	6	0	Cells have a cell membrane that controls the movement of substances that come in and out of the cell. Also, the surface area plays a roll in controlling the movement of substances aswell. Along with the cell membrane and the surface around, the volume of the cell also has a part in controlling the movement of substances. If the surface area of a cell is bigger than the volume of a cell, it will make it difficult for things to move across the cell. It is the same as if the volume is larger than the surface area.
6_15699	6	0	prophase, anaphase, telophase
6_15700	6	0	There is a process called osmosis to move substances in and out of cells. Cells also have proteins that move substances around the membrane. Lastly, cells use channel proteins, which channel energy.
6_15701	6	0	the lipeds let the suff in that is needed for thecell
6_15702	6	0	Tails
6_15703	6	0	DNA,RNA,tRNA, and mRNA
6_15704	6	0	the nucleus, the cell membrane
6_15705	6	0	Protien synthesis, moves the protien around the cell.The cell membrane doesn't let certain things in or out of the cell.Amio acids.
6_15706	6	0	meiosis mitosis
6_15707	6	0	They move the cells.They keep them were the need to be.
6_15708	6	0	One process the cell uses to move substances across the membrane, is through the nucleus. The Nucleus of a cell contains genetic material called DNA which tells the cell which processes to do, this process includes movement across the cell.  Secondly, The cell membrane in general is a regulator of what can and cannot enter and exit the cell.  Last of all, in the process of transfering DNA to other parts of the cell, mRNA moves across the cell to ribosomes, in order for the DNA to be processed and used for a specific cause. This example is a more specific way that shows how cells control movement within the membrane.
6_15709	6	0	The cytoplasm helps regulate what comes in and outThe cell wall controls what leaves and comes inRibosomes carry proteins throughout the cell
6_15710	6	0	The cell membrane desides what can go into the cell and what can't.
6_15711	6	0	Osmosis, diffusion, and Equilibrium.
6_15712	6	0	the nucleus tells where each individual needs to go.
6_15713	6	3	Cells can use osmosis which is the diffusion of water across a cell membrane.Cells can use facilitated diffusion which is the movement of particales across a membrane.Cells can use passive or active transport. Active has to do with proteins on the membrane called channel protein, this uses energy.  Passive transport does not use channel proteins, nor does it use energy.
6_15714	6	0	They use one process where it just glides across the cell.One process is used to carry it over.And one process is used to slide it across the cell. Transcription Translation and Transversion
6_15715	6	0	The cellular membrane stops unwanted materials from getting into the cell. The nucleus decides what it wants inside of the cell.The cytoplasm slows untwanted materials so they can be killed.
6_15716	6	0	THE GOLIGI APPERTIUS
6_15717	6	0	Though the electron transport chain.
6_15718	6	0	The tree processes used by cells to control the movement of substances across the cell membrane are Blood flow going to the cells, Oxygen flow, and nutrients flow.
6_15719	6	2	One process to move particles across a membrane is osmosis. Osmosis is moving water across a membrane. There is hypertonic osmosis, which is moving water out, hypotonic, which is moving water in, and isotonic which is equal water moving in and out. Another process is using a protein channel. The protein channel can move substances across a thick membrane of lipids. Another process if diffusion, which is moving particles from high concentration to low concentration.
6_15720	6	0	flagella: is a long tail, cilia: little hair like things,
6_15721	6	1	sodium potassium pumpchannelsvacuoles
6_15722	6	0	the nucleas helps it
6_15723	6	0	DifutionActive transportelectron transport
6_15724	6	0	Cells use chloroplasts to absorb nutrients and it is used as an organizer for transporting substances through out the cell. Cells also use the mitochondria to move substances. The mitochondria is like the cells organizer, it balances out the substances and sends them where they need to go.
6_15725	6	0	One way the cell controls the movement across the membrane is by knowing where to go. Aniother way is by swimming to where it needs to go, and the last way i moves is by just moving there.
6_15726	6	1	Cells can use the process of osmosis which has water pass through its barrier. A second process is diffusion. Lastly, a third process is facilitated diffusion.
6_15727	6	0	PHOTOSYNTHESISFLAGELLUM
6_15728	6	3	Passive Transport-where no energy is needed for the transportation of things in or out of the cell.Active Transport-where energy is required for the transportation of things in or out of the cell.Endocytosis-the process where the cell surrounds sumthing and brings it into the cell because it is to big to travel through one of the channels.
6_15729	6	0	Protien moves aross the cell membrane when something is need  to move the cell membrane will only let certain things in and out
6_15730	6	0	Sun,Water, and SoilIt makes the plant stay alive so it controls what the plant does.
6_15731	6	0	mRNAtRNArRNA
6_15732	6	0	The cells use prophase. Then they use metaphase to come togteher. Then Anaphase to seperate. Then lastly use telophase to seperate into 2 cells.
6_15733	6	0	mitochondriagolgibodiesnucleus
6_15734	6	0	1)mRNA     2)protein synthesis     3)photosynthesis
6_15735	6	0	Cell wall- allows certain things to enter and exit the cellThe light and dark reactionsPhotosynthesis
6_15736	6	0	They use translation, transcription, and replication.
6_15737	6	0	When a substance tries to move into a cell, the cell mebrane is selective in what it alows. The cell membrane is selectively permeable, meaning it only allows what it wants into and out of the cell. Also, substances try to connect with different protiens on the cell membrane. If they are not the right substances and protiens, they will not be allowed through the barrier.
6_15738	6	3	Osmosis is where water helps move things in and out of the cell. Active transport is when energy is used to move the substances across the cell membrane.Passive transport is when energy is not used to move the substances across the cell membrane.
6_15739	6	0	MITOSISMEIOSISINTERPHASE
6_15740	6	0	membrane, chloraph, nuecles
6_15741	6	0	The three processes that are used by the cells to move across the cell membrane are diffustion, osmosis, and active transport.
6_15742	6	0	The three processes that the cell uses to conrol the movement across the cells are the movement of the lipid, nuclies, and another process.
6_15743	6	0	cytoplasm is used to move particles throughout the cell.the flagella is used like a tail on a cell for movement.and the cillia are little hairs used for movement in the cell to move particles across the cell membrane.
6_15744	6	3	Three processes used by cells to control the movement of substances across the cell membrane are osmosis, facilitated diffusion and active transport. Osmosis is the diffusion of water across a semi-permiable membrane. Facilitated diffusion is the diffusion of a large molecule across a semi-permiable membrane that requires help, such as transport protiens. Active diffusion is the diffusion of a molecule that requires the use of energy.
6_15745	6	0	Flagella are used for movement by the cell. Cellular Respiration is a processed used by the cell to breathe. Mitosis is another process used by the cell to reproduce.
6_15746	6	0	nucleuscell membrane
6_15747	6	3	The plasma membrane is selectivly permeable.  It lets oblects in or out of the cell.  Diffusion lets objects move through the plasma membrane along the concentration gradient, without the need for energy.  Facilitated diffusion lets objects too big to fit through the plasma membrane enter the cell through transport proteins without the need for energy.  Active transport lets objects enter the cell against the concentration gradient through protiens.
6_15748	6	1	1) Osmosis, which is the movement of water into and out of the cell membrane.2)
6_15749	6	0	use there tails to whip around and transfer information.they stretch out and find something closest to them.connect together and form one cell.
6_15750	6	0	MOVEMENNREPRODUCINGGATHERING FOOD
6_15751	6	0	1.kill the white cells2.clean throughout your body3.rum blood through you whole body
6_15752	6	0	first they have to be a substance that the cell requires. then it passes through the membrane through a certain canel. finally its absorbed by the cell
6_15753	6	0	OSMISOSDIFFUSION
6_15754	6	0	Krebs CycleCellular respirationCell Theory
6_15755	6	0	they let things in and out. They have instructions for eeverything. And they know what to do.
6_15756	6	0	expell waste
6_15757	6	0	It can control it throughout Mitosis and Meosis
6_15758	6	1	osmosis- when water is diffused across a membrane from more concentrated to less concentrated.diffusion- materials that are crossed over from the membraneactive transport
6_15759	6	0	-Some cells have membrane bound organelles that seperate the different types of organelles.-
6_15760	6	1	Diffusion     Substances like nutrients can move across the cell membrane through diffusion which allows them through little pores.Osmosis     Substances, mainly water, moves through the cell through Osmosis through little pores also.Active Transport     Active Transport allows larger substances to move through the cell membrane when they can't pass through the pores. In active transport, Energy helps move substances through the actual membrane.
6_15761	6	2	Active transport is when the movement is used with the need of energy.Pasive transport is when the movement is used without energy.The sodium potassium pump is a type of movement that requires energy.
6_15762	6	3	Osmosis is when water moves across the membrane.Active transport is when energy is needed to move the substance across the membrane.Passive transport is when no energy is needed.For bigger particals, a protein is used.The cell can also surround a partical and absorbe it. It is the oppisite for removing a partical.
6_15763	6	0	the cell membrane, mitochondria, and ribosomes.
6_15764	6	0	Telephase, which separates the two membranes.Anaphase, and Interphase
6_15765	6	0	To cross the cell membrane, proteins help molecules across. Lypid heads on the outer layer and on the inner layer help to secure the cell membrane. Phosphate heads help to secure the membrane as well, to make sure nothing comes out or in that isn't suppose to.
6_15766	6	0	A concentration gradient is the movement from a bound structure into another, so therefor this would be one way cells control movement. Another way is organelles. Organelles all have different purposes of being in the cell, some may perform the task on controling what comes in and out of a cell. Another way is the Lysosomes because they are the 'digesters' in the cell so this would export substances that are not needed.
6_15767	6	0	Tails for movement such as: flagella (propel them) slimy like substances that help glide, and also thin shaped tails that help frequent movement.
6_15768	6	0	They use their bodys, tails, and the use their surrounds to help them.
6_15769	6	0	The cell membrane has several ways to let things in and out of the cell. The cell membrane is made of up phospate heads and lipid tails. These are next to each other creating a solid block for the cell. Things that let things in and out of the cell are a mitchochondra. These lets things transport in and out of the cell. Some things are so microscopic that they can go through the cell wall and back without being noticed. Some have to be checked for safety by the cell membrane to make sure everything inside of the cell is save. Even though these methods are used some things are very small and can fit through the cell membrane and go into the cell without even  being noticed, this is where different things come in and help out the cell.
6_15770	6	0	Cells use Difusion.Cells use other things too.
6_15771	6	0	reproductionnucluesnucleous
6_15772	6	0	1. lets things in and out     2. helps move needed substanaces so where they need to be     3.
6_15773	6	0	tHE calls have things inside them called organismsand hey help more thsiq dhoi eidnsn stuff around andnwhatnot
6_15774	6	0	Thre processes are osmosis, diffusion and  and absorbtion. They are all brought accross the cell membrane and into the cell. Osmosis is when the cell balances what is outside the cell with what is inside the cell. Diffusion is where substances move outside of the cell, and Absorbtion is where a cell has substance enter inside of it.
6_15775	6	0	small prob like hairs detect incomming objectsthe object then passes through the cell wall through small openingsthen the object is absorbed through the cell membrane
6_15776	6	0	Defusion the substance moves through the cell membrain.
6_15777	6	0	They use there tails. Two they float. Three they swim.
6_15778	6	1	diffusion- when water crosses a membrane into a cellfacilty diffusion- when water crosses into the membrane, the cell becomes smaller
6_15779	6	0	1.)Mitosis.           2.)Meiosis.3.)
6_15780	6	0	metophase anaphase telophasephophase
6_15781	6	1	The cell uses diffusion, active transport and inactive transport. Diffusion is where a substance moves across the membrane by the membrane letting it. Active transport is where the cell uses energy to do this and inactive transport is where no energy is used to transport substances across the cell.
6_15782	6	0	The nuclus, cell wall, and protiens.Nuclus tells the cell what to do. The cell wall portectes the cell. And the protiens helps the cell
6_15783	6	0	gradualismconvergent evolutiondivergent evolution
6_15784	6	0	1. The 'password' or the 'handshake method' this shows what can come in and what can't come in during the cell cycle process.2. The cell membrane is what seperates the good and the bad so anything trying to enter through the cell wall is what is meant to be kept out. 3. When something tries to get into the cell membrane the cells regulate the flow of all substances keeping anything that has to stay out, out.
6_15785	6	1	Cells make protein channels that allow certain things to move across  the cell membrane. They allow substances to move in and out of the cell. They also have the cytoplasm which can control how things move around the inside of the cell. Lastly, things diffuse in the cell where particles come in and out because there is low concertration in one area and that is where they want to move so it isn't as crowded. This causes thing to constantly move across the cell.
6_15786	6	0	Ther are many differnet types of cells. Nerve cells it can tell when you are nervous and you could be nervous about something else. Brian cells you have them to think things through and you need them.
6_15787	6	0	The substances will first be checked and sorted according to bad and good. Then the cell membrane will allow it to pass through and will seperate from there. By then the substances will be put to work to form more cell membranes.
6_15788	6	0	#NAME?
6_15789	6	1	Homeostasis is created by water soluable substances passing through the nucleuses of the cells. It also helps with controlling the movement of substances across the cell membrane. Another step used by cells to control the movement of substances across the cell membrane is permeable selection. Permeable selection allows the cell to control and decide what it wants to pass through the cell mebrane.
6_15790	6	0	1. The cytoplasm2. Fagelens3. mRNA
6_15791	6	0	When one attaches, another comes and knocks the one before away, also creating a protein build up.
6_15792	6	0	hypertension - cell shirnksHypotension - cell swellsIonictension - cell stays the same
6_15793	6	0	The three processes used by cells to control the movement of substances across the cell membrane are gliding, forward/backward moving and side to side moving.
6_15794	6	0	Active transportation, cell division, and passive transportation.
6_15795	6	0	homostiis
6_15796	6	0	The three processes used is chemicals in it.
6_15797	6	1	1)Osmosis is the process of water moving freely into and out of the cell.2)Chemical Pathways provide entry points for substances that are normally too big to enter the cell.3)In photosynthesis, the water-splitting enzyme allows water to come into the cell so that energy may be produced.
6_15798	6	0	stems, leafs,& rootsstems: allow food and water to gbe circulated through areasleafs: recieve sun light and rain which helps provide the plant with life.roots: for nutrients from dirt
6_15799	6	0	Cells are able to move substances across the cell membrane by transformation. Cells use transformation to transport different substances.
6_15800	6	0	The cell moves back and forth from Osmosis. Homeostasis. It comes from the cell. Passive Transportation. It goes right by the cell.
6_15801	6	0	Respiration controls the amount of oxygen coming into the body and the amount of carbon exiting the body.  Digestion regulates the income and outcome of nutrients and wastes in the body.  The production of hormones is another important process.  Hormones, regulate some of the actions of the body's organs.
6_15802	6	0	1. They keep bacteria out of the cell.2. They limit the amount of growth in the cell 3. They keep it healthy.
6_15803	6	0	The three processes used by a cell to control the movement of substances across the cell membrane is DNA, RNA, and protein.
6_15804	6	0	1. Osmosis, a process in which substances are moved across the cell through the water.2.3.
6_15805	6	0	Exocytosis removes harmful wastes. Endocytosis allows helpful nutrients to enter through the cell membrane.  Diffusion moves cells from an overpopulated area to one less populated
6_15806	6	0	1. flagellum--a whip-like structure that helps the organism move.2. nucleus--the nucleus is the brain and tells how everything should move and where it is going. 3. the cell membrane--this is also a helper when moving around.
6_15807	6	0	Three types of processes used by the cell to control the movement of substances across the cell membrane, are its cytoplasm, nucleus, and if it is a plant celll the chloroplast.
6_15808	6	0	flagullembody
6_15809	6	0	the cell membrane controls what comes in and what goes out.
6_15810	6	0	Interphase: It's the begininng of the cell cycle.                              Anaphase: It's the second phase of the cell cycle.                         Telophase: It's the final stage of the cell cycle.
6_15811	6	0	1.little hairs on the outter layer of the cell brush the substances away2.slime slips off connecting to the substances3.the cell collects the substances for food
6_15812	6	0	cell divion miotosis metosis
6_15813	6	0	1.Reproduce2.Move3.Reproduction
6_15814	6	2	Cells use osmosis, active transport, and passive transport. osmosis moves water through the cell membrane by having to much pressure or to little pressuure on the cell membrane. Passive transport is that when there is too much pressure on the inside of a cell the substance on the inside of the cell kinda get pushed out of the cell so pressure can be relieved. active transport is when substance move across the membrane into pressure so it requires more energy from the cell to move across the membrane.
6_15815	6	1	Osmosis, Is the movement of water across the membrain. Endocitosis, is the movement of things in to the cell. Exocitosis, is the movement of things out of the cell.
6_15816	6	0	MOVEMENT,reprodution, and mesois
6_15817	6	2	Cells have endocytosis. Endocytosis is where the large compounds come into the cell throught the membrane.Cells have passive transport. This is where compounds come through with out using energy.Cells have active transport. This is where compounds come through using energy.
6_15818	6	0	They use diffusion to transport things across a membrane.
6_15819	6	1	Selective permeable membrane allows only what needs to get through to get through.
6_15820	6	2	Diffusion-Osmosis- Makes the water leave or go into the cell.Passive Transport- Where there is more of something inside the cell than there is outside of the cell. Some of the things inside the cell move to the outside to create equilibrium.
6_15821	6	1	Osmosis,The movement of water across of a cell.DIFFUSION,The seperating of cells.
6_15822	6	0	DIFFUSION, OSMOSIS,ABSORPSTION
6_15823	6	2	Active transport uses energy. It moves from areas of lesser concentration to areas of greater concentration.Passive transport does not use energy, such as osmosis, it simply moves to areas of greater concentration to areas of lesser concentration.Oxygen and other substances are absorbed through the cell membrane.
6_15824	6	0	The cell has cytoplasm so everything in the cell can be held together.  It also goes through meisis to keep everything balanced inside. It also has the cell wall so nothing can get in and disturb the inside workings of the cell.
6_15825	6	0	cell growth, cell division,
6_15826	6	0	There is lots of fluid in the cell so substances can float about. Ribosomes tranfer substances across the membrane in the cell. Mitochandria carry substances around the cell.
6_15827	6	0	cytoplasm- the jelly like substancemitocrondira- the enegry ER-highway for cells
6_15828	6	3	Materials move into the cell through Passive transport, active transport, diffusion, and ossmosis. Passive transport doesn't require the cell to exert energy, but active transport does. Difusion is simply the movement of substances into and out of the cell. Ossmosis involves diffusion by use of water.
6_15829	6	0	A cell uses mRNA to move genetic information throughout the cell. A cell also uses tRNA to transfer information to a different part of the cell. Finally, a cell uses ribosomes to move information across the cell.
6_15830	6	0	reproduction is making 2 of itself, cloning which is making and identical of itself, prophase
6_15831	6	0	they used water,oygen,and movement.
6_15832	6	2	One of the three processes that a cell uses is osmosis. Osmosis is the diffusion of water through a selectively permeable membrane. Another process a cell uses is phagocytosis. phagocytosis is when the cell surrounds and engulfs the substance. Another process is endocytosis. Endocytosis is the process where the cell moves the substance across the cell membrane.
6_15833	6	0	diffusion- moves water to the cell membrane
6_15834	6	0	Three processes used by cells to control the movement of substances across the cell membrane are. * The golgi bodies  * lysosomes * protozoas
6_15835	6	0	1.Golgi apperates2.ATP3.proten
6_15836	6	0	One process used by cells to control the movement of substances across the cell membrane is osmosis. Where cells 'unconciously' transfer water in and out of their cell wall.  Another process is mitosis.
6_15837	6	0	Equillibrium, which is when they move across the membrane until both sides are balanced. Diffusion, which is when the substances diffuse across the membrane either into or out of the cell membrane. And when bacteria or another harmful substance tries to get into the cell, the cell membrane doesn't let them through. They do everthing they can to protect the nucleus.
6_15838	6	0	mRNAtRNARNA
6_15839	6	0	Puncutated equilibrium controls the movement by keeping everything in the middle of the cell and allowing nutrients to come in.
6_15840	6	0	Diffusion is used to flush substances in and out of the cell.  Osmosis is used to flush fluids in and out of the cell.  Exokenesis is used to rid the cell of larger particles.
6_15841	6	1	One of the three processes is diffusion.Another one of the processes is facilitated diffusion.The final one is osmosis.In diffusion particles move through th holes in the cell membrane.In facilitated diffusion an organelle helps particles that are to large to fit through the holes get in or out.In osmosis the cell membrane forms a bubble around the particle and either pulls it in or pushes it out.
6_15842	6	1	Three types of movement a cell may use to get substances across the cell membrane are; facilitated diffusion in which channels help substances get across the membrane, some cells use their psuedopods to absorb substances, and others use diffusion in which the substance goes from an area of high pressure to an area of low pressure.
6_15843	6	0	cytoplasm- plasma throughout the cell which organelles can move. lysosomes- carry proteins from mitochondria to nuclues
6_15844	6	0	Cell wall stops things from entering.  Things that are too large cannot enter the cell.
6_15845	6	0	Osmosis is the movement of water out of the cell membrane. Diffusion is the movement of substances into the cell through the cell membrane. Some cells have special vacuole sacs that are released out through the cell membrane. The sacs contain the cell's waste in it.
6_15846	6	0	First they go through miosis and do it that waySecond they go through mitosis and do it that wayThird they build a cell wall to protect it
6_15847	6	2	The first on is the passive transport which it moves items without and energy at all. The second one is the active transport which moves items by energy. The last on is diffusional fusion which randomly moves items.
6_15848	6	0	Diffusion Active Transport
6_15849	6	0	The flagealla is the taillike structure, which is used for movement. The body of the cell is to recongnize where the cell is going. The head of the cell is for the infectios part or helping part where it injects a virus or a anti virus to help the body.
6_15850	6	0	One step to moving substances across the cell membrane is using the mitochrondria. Another step to moving substances across the cell membrane is by using Lysosomes.The third step I would use is the Golgi Apparatus.
6_15851	6	0	The cell membrane opes to let the substance into the cell.
6_15852	6	1	Diffusion- movement from a high concentration to lowOsmosis- a movement across a semi-permeable membraneTransfusion- movement from low concentration to high
6_15853	6	0	cell memberain which controls the cellcytoskelon which gives the cell its shapethe cell its self which help all living to live
6_15854	6	0	The cell wall lets fluids and other object come through the cell. The cell membrane also lets other objects and fluid that haven't been filtered into it. The cell also absorbs fluid and other material into it.
6_15855	6	0	Selective permiability, protiens, increased boarder control.
6_15856	6	1	Semi-permiable membrane only allows substances to move across the membrane by passive and active transportation.  These let things like water go across the membrane.  With active and passive transportation the solutes will diffuse in and out of the cell to maintain their balance.  With passive transportation it does not use any energy for water to go exit and enter the cell through the processes of osmosis and diffusion.  With active transportation the water uses exocitosis and endocytosis.  All of these processes help balance out the cell and its environment to maintain homeostasis.
6_15857	6	0	interphasemitosis.G phase.
6_15858	6	0	1. Translation- involves mRNA and tRNA2. Transcription- invovles mRNA and tRNA3. Movition- involves moving
6_15859	6	0	Simi permeable membrain, mitosis, and cell transport.
6_15860	6	0	Cells control the movement of substances by decreasing the leves of protiens.They also control it by reducing the leves of oxygen.Another thing is that it will let only a few almounts of subatences to the cell mambrane.
6_15861	6	0	they filter them threw where they want them at
6_15862	6	3	Osmosis (The movement of water through the membrane), Active transport (Transport that uses ACP to move larger particles through the membrane), and Passive transport (Transport that doesn't use ACP and lets the smaller particles just slide through.)
6_15863	6	0	1 process is hypotonic, which allows water to come into the cell. Another process is hypertonic, which is when water goes out of the cell. One other process is isotonic, which is when there is an equal amount of water on the inside and outside of a cell.
6_15864	6	0	One way the cells control movment across the cell membrane are with simple diffusion.  another way they move around is by assisted diffusion.  the last way is by an opening in the membrane.
6_15865	6	0	Diffusion, fission, permeable membrane can occur in the cell.
6_15866	6	0	Phosplipid bilayer.Golgi apporatous.
6_15867	6	3	Active transport is where the cell uses energy to pass objects across the membrane, passive transport is where there is no energy required to pass objects across the membrane, and osmosis is when water difuses across the membrane.
6_15868	6	0	DIFFUSION
6_15869	6	0	They are Mitosis and Meiosis.
6_15870	6	0	Three processes used by cells to control the movement of substances across the cell membrane are the nuclues, cell membrane, and nucleotide.
6_15871	6	0	1.the vacolue move protien from the golgi aperatus2.the lysosome moves around the cell cleaning up old proteins and lipids3.the golgi aperatus catches proteins
6_15872	6	0	flow movement tail movementhow fast they move
6_15873	6	0	Cells use messengers to send information to and from the cell membrane.Cells have the cell wall to surround and protect the cell membrane.Cells have the nucleus in the center of the cell to move everything smoothly, like the heart in our bodies
6_15874	6	0	the nucleus tells everything where to gothere are specific organisms that help other organism move
6_15875	6	0	The cells have water inside the membrane to help with movement.
6_15876	6	0	Three processed used by cells to controll the movement of substances across the cell membrance are;
6_15877	6	0	medaphase where the chromosomes line up in the middle, interphase where the chromosomes are pulled apart, and telophase where the cell splits.
6_15878	6	1	Diffusion and osmosis are teo of the processes used by cells to control movement of substances across the cell membrane.  Diffusion is when the cell moves substances in or out of the cell membrane.  Osmosis is the movement of water in or out of the membrane.
6_15879	6	0	Percolation, allowing water in and out of the cell membrane through pours. Receptor proteins recieve certain proteins and transer them through the cell membrane. Transport proteins are basically open tubes that anything can get through, harmful or helpful.
6_15880	6	0	t RNA , m RNA , r RNA
6_15881	6	0	They use marker proteins to control what goes in and out.
6_15882	6	0	prophase,anaphase,telophase
6_15883	6	0	Cells control what comes in and out. Cells can carry things across the cell membrane. Cells control what can go across the cell membrane.
6_15884	6	0	Well the cell membrane only lets some things into the cell. They have these protien chanalas and they also have these active sites that let things in and out of the cell.
6_15885	6	1	The cell can use osmosis to help regulate the amount of water going in and out of the cell. Next the cell can send foreign substances out of the cell, such as bacteria. Then there are some parts of the membrane where certain things will only fit, such as food.
6_15886	6	0	3 process used by cells to control the movement of cells are;      1. They use parts of the body     2. They fly really fast     3. They're like superman
6_15887	6	0	Endocytosis - moving into a cell Exocytosis - moving out of a cell Diffusion - using wtaer to transer
6_15888	6	0	The cell membrane is used to control what enters and leaves the cell.The cell wall is used to keep things out of the cell that aren't supposed to be in there.The nucleus controls the whole cell and it sends signals to the cell wall or membrane to keep things out.
6_15889	6	0	One way is that the cell uses movement is it uses its flagellum
6_15890	6	0	Cells use transport proteins to move substances acrosss the plasma membrane. the substance moves through the protein and the plasma membrane.     Cells use diffusion to let some substances move through the plasma membrane.     Cells use active transport to transport substances through the plasma membrane.
6_15891	6	0	Flagellas use theyre whip-like structure at the ventral side of they're body to manover through the cell.
6_15892	6	0	Substances can enter a cell by going through the phosolipid bilayer, which is made of lipids. If a substance is large, it will go through a channel protein, the channel proteins have receptor cells that allow a certain substance to enter.
6_15893	6	0	To control the movement of the substances the ribosomes. golgi apparatus, and lysosomes control it.
6_15894	6	0	Three processes used by cells to control movement of substances is circulation, the amount, and space. The cells are continualy rotated by the heart pumping blood so they can move things in and out of where they are supposed to be. Second, Red blood cells carry oxygen and some waste out of the body. The cell has to know how much it can handle so it won't implode. Last the space. Cells must control how many there are of them so they will not run out of space to travel. If they run out of space the cells will not be able to carry out its normal functions of carrying out waste, carrying oxygen, or bring in nuturients needed for the body to maintain homeostatsis.
6_15895	6	0	revloution, reproduction...evolution?
6_15896	6	0	Provide food
6_15897	6	0	The cell membrane moves which makes it harder for substances to find their way inside the cell.The cell membrane has many channel proteins located on the outside that make it hard for large substances to fit throughThe cell membrane is a lipid bilayer which means it has two parts the middle is all fatty acids which can and tend to push things away
6_15898	6	0	The cells use anaphase, interphase, prophase, metaphase.
6_15899	6	0	Active transport, Passive transport, and Diffussion are three processes used by cells to control the movement of substances across the cell membrane.
6_15900	6	0	The three processes are osmosis, diffusion, and infusion.
6_15901	6	0	The cell membrane is airtight and doesn't allow anything unauthorized through it. Anything can come out but nothing can go in without its permission.
6_15902	6	1	1.) Diffusion- the movement of a particle across a cell membrane, can be active or passive2.)Osmosis- the movement of water across a cell membrane3.) Facilitated Diffusion- diffusion in which energy in the form of ATP is used to help large particles pass through the membrane
6_15903	6	1	Cells use osmosis which is the transport of liquid across the membrane without using energy. Cells also use diffusion which is the transport of particles across the membrane from the high concentration to a low concentration without using energy. Cells, lastly, use exocytosis and endocytosis which it the movement of large particles acrosse the membrane into the cell for endocytosis and out of the cell for exocytosis. This process uses energy.
6_15904	6	0	1Photosynthesis2Digestion3 I have Know idea ?
6_15905	6	0	One reason is that enzymes let stuff through the membrane.   Ozmosis is a process that lets stuff go throught the membrane.
6_15906	6	0	Endocyotsis, when food enters the cell through the cell membrane, exocytosis, when food exits as waste out of the cell, and translation, when the cell surrounds the food, and engulfs it.
6_15907	6	0	Three processes used by cells to control movement of substances across the cell membrane are then cilla and flagella.
6_15908	6	0	KEEPS CELLS CONSTANT IN MOVEMENTKEEPS THEM BALANCED
6_15909	6	3	Diffusion is the movement of particles, such as carbon dioxide, from an area of higher consentration to an area of lower consentration accross a cell membrane. Diffusion does not require energy. Osmosis is the diffusion of water across a simi-permeamble membrane. In Osmosis, particles go from an area of higher consentration to an area of lower consentration. Osmosis does not require energy. Active Transport is the movement of ions and other particles from an area of lower consentration to an area of higher consentration accross a cell membrane. Active Transport requires energy.
6_15910	6	0	cilia movement and soemthing else
6_15911	6	0	three processes used by cells are the mitosis,meiosis, and phosphate
6_15912	6	0	The three types of processes used by cells are osmosis( the movement of liquid through the cell wall), phagocytis
6_15913	6	0	Endocytosis, Exocytosis, And Solute-pumping.
6_15914	6	0	1. Cells have pores that allow things into the cell.2. Cells have carrier proteins that help move needed nutriets inside the cell
6_15915	6	0	CYTOPLASM      hold the cell.FLAGELLA     moves a cell.CILIA      also moves a cell.
6_15916	6	0	miosis is the multiplying of the cells
6_15917	6	0	1. nucleus2. endocytosis3.exocytosis
6_15918	6	2	1. Osmosis is the transfer of water across a mabrane.2. Active transport is where the cell uses energy to move substances across the membrane.3. Nonactive transport is where the cell does not use energy to move substances across a membrane.
6_15919	6	0	They use the cell membrane to determine who comes in and who goes out.They protect the cell's organelles with the cytoplasm.They surround the substance that wants to come in the cell to determine whether or not it is bad.
6_15920	6	0	They use the endoplasmic reticulum to move food across the cell membrane. They use lysosomes to move wastes across the membrane. They also use golgi apparatis to move energy across the memberane.
